Wall time,Step,Value
1600061482.8746812,101,0.5133079886436462
1600064059.65484,102,0.5111023187637329
1600064059.6553087,102,0.5111023187637329
1600066629.3182259,103,0.5116596221923828
1600066629.3186545,103,0.5116596221923828
1600069190.1202757,104,0.5131988525390625
1600069190.1207502,104,0.5131988525390625
1600071756.419672,105,0.5157411098480225
1600071756.4200385,105,0.5157411098480225
1600074320.9244993,106,0.5103392601013184
1600074320.9247575,106,0.5103392601013184
1600076890.1657462,107,0.5114239454269409
1600076890.1660469,107,0.5114239454269409
1600079458.9459116,108,0.512273907661438
1600079458.9462755,108,0.512273907661438
1600082026.0791233,109,0.5087514519691467
1600082026.079599,109,0.5087514519691467
1600084600.6971004,110,0.5096367597579956
1600084600.697565,110,0.5096367597579956
1600087161.6041272,111,0.5074602365493774
1600087161.6044016,111,0.5074602365493774
1600089733.606361,112,0.5123469829559326
1600089733.6066208,112,0.5123469829559326
1600092454.9907844,113,0.5106756687164307
1600092454.991187,113,0.5106756687164307
1600095034.8189912,114,0.5102490782737732
1600095034.81936,114,0.5102490782737732
1600097612.0914376,115,0.5109460353851318
1600097612.0918427,115,0.5109460353851318
1600100187.7483122,116,0.5120774507522583
1600100187.748571,116,0.5120774507522583
1600102753.7236488,117,0.5135736465454102
1600102753.7241454,117,0.5135736465454102
1600105374.8885086,118,0.513216495513916
1600105374.8887844,118,0.513216495513916
1600108005.2201328,119,0.5104516744613647
1600108005.2205288,119,0.5104516744613647
1600110637.3462837,120,0.5112350583076477
1600110637.3466916,120,0.5112350583076477
1600113238.561234,121,0.5064445734024048
1600113238.5618474,121,0.5064445734024048
1600115822.3490124,122,0.5109984278678894
1600115822.3495421,122,0.5109984278678894
1600118392.7627707,123,0.508838951587677
1600118392.7631655,123,0.508838951587677
1600120965.1112797,124,0.5110312700271606
1600120965.111528,124,0.5110312700271606
1600123534.6144373,125,0.513681948184967
1600123534.6148112,125,0.513681948184967
1600126103.4319305,126,0.5151509642601013
1600126103.4323664,126,0.5151509642601013
1600128671.477011,127,0.5091615319252014
1600128671.4772677,127,0.5091615319252014
1600131252.8943813,128,0.5097748041152954
1600131252.8946333,128,0.5097748041152954
1600133825.985602,129,0.5071085095405579
1600133825.9860578,129,0.5071085095405579
1600136400.3766966,130,0.5142467021942139
1600136400.3771884,130,0.5142467021942139
1600138970.9937615,131,0.5155724883079529
1600138970.9940195,131,0.5155724883079529
1600141535.723931,132,0.5112676620483398
1600141535.7245443,132,0.5112676620483398
1600144107.729872,133,0.5062498450279236
1600144107.730136,133,0.5062498450279236
1600146682.949257,134,0.509034276008606
1600146682.9495254,134,0.509034276008606
1600149257.797495,135,0.5110538601875305
1600149257.7978718,135,0.5110538601875305
1600151843.5563533,136,0.5094852447509766
1600151843.5566077,136,0.5094852447509766
1600154419.9408317,137,0.5123807191848755
1600154419.9410841,137,0.5123807191848755
1600156989.8473632,138,0.5134809017181396
1600156989.8477302,138,0.5134809017181396
1600159559.7281387,139,0.5089752078056335
1600159559.7283962,139,0.5089752078056335
1600162142.435023,140,0.5062909126281738
1600162142.43539,140,0.5062909126281738
1600164724.0971994,141,0.5105401873588562
1600164724.0974586,141,0.5105401873588562
1600167312.911569,142,0.5116399526596069
1600167312.9118338,142,0.5116399526596069
1600169880.2717288,143,0.5087152123451233
1600169880.2721395,143,0.5087152123451233
1600172449.3638308,144,0.5088585019111633
1600172449.36444,144,0.5088585019111633
1600175023.572136,145,0.5110345482826233
1600175023.5725465,145,0.5110345482826233
1600177603.478229,146,0.5077459812164307
1600177603.4785101,146,0.5077459812164307
1600180176.0689647,147,0.5108033418655396
1600180176.0693288,147,0.5108033418655396
1600182749.8632417,148,0.5039284825325012
1600182749.863572,148,0.5039284825325012
1600185330.930262,149,0.5065253973007202
1600185330.930637,149,0.5065253973007202
