Wall time,Step,Value
1599933308.800353,51,2.2507429122924805
1599935932.944649,52,2.2545955181121826
1599938505.927497,53,2.2404062747955322
1599941058.001052,54,2.2238657474517822
1599943619.9260795,55,2.2384655475616455
1599946183.1824343,56,2.2355175018310547
1599948733.4436693,57,2.249335289001465
1599951289.7409031,58,2.232701063156128
1599953857.5223677,59,2.217254877090454
1599956419.2260017,60,2.2230403423309326
1599958980.8181925,61,2.2475168704986572
1599961544.3347166,62,2.2312278747558594
1599964099.9683867,63,2.208550453186035
1599966663.263533,64,2.23091197013855
1599969207.2470791,65,2.2383594512939453
1599971766.6188736,66,2.2180471420288086
1599974321.4665036,67,2.243983745574951
1599976876.68063,68,2.23496413230896
1599979431.2497866,69,2.1965219974517822
1599981979.269945,70,2.2381153106689453
1599984533.4633687,71,2.242795705795288
1599987096.8660905,72,2.22772216796875
1599989654.544862,73,2.2308483123779297
1599992200.5750136,74,2.1855292320251465
1599994753.6095586,75,2.2259552478790283
1599997306.3034964,76,2.2292912006378174
1599999855.6718082,77,2.225316286087036
1600002419.9508321,78,2.185671091079712
1600004974.7607124,79,2.201026201248169
1600007529.4494185,80,2.221372127532959
1600010079.5182202,81,2.2146685123443604
1600012645.8907623,82,2.2318906784057617
1600015205.4912274,83,2.21848726272583
1600017804.7565026,84,2.2277815341949463
1600020432.3208692,85,2.1832187175750732
1600023047.608516,86,2.230565309524536
1600025633.196004,87,2.1925971508026123
1600028197.1216419,88,2.2258048057556152
1600030752.3573642,89,2.2060225009918213
1600033324.351352,90,2.219849109649658
1600035874.6399715,91,2.1919631958007812
1600038439.888889,92,2.218472957611084
1600040996.0703733,93,2.185603380203247
1600043559.7047248,94,2.203179121017456
1600046118.7396429,95,2.191653251647949
1600048668.5448647,96,2.1905629634857178
1600051239.7702265,97,2.2352454662323
1600053806.0985675,98,2.1823346614837646
1600056365.2157347,99,2.2421889305114746
1600058929.2726583,100,2.1913652420043945
1600061482.8744671,101,2.22277569770813
1600064059.6549532,102,2.1946792602539062
1600066629.3183334,103,2.1960549354553223
1600069190.1203866,104,2.200848340988159
1600071756.4197624,105,2.2064528465270996
1600074320.9245694,106,2.208702325820923
1600076890.1658428,107,2.196568727493286
1600079458.945999,108,2.192739248275757
1600082026.0792325,109,2.189866065979004
1600084600.6972046,110,2.182854175567627
1600087161.6042166,111,2.206851005554199
1600089733.6064308,112,2.1884987354278564
1600092454.9908824,113,2.2086143493652344
1600095034.819085,114,2.1707513332366943
1600097612.091537,115,2.199446201324463
1600100187.7483847,116,2.1991047859191895
1600102753.723766,117,2.188366174697876
1600105374.8885882,118,2.205207109451294
1600108005.2202477,119,2.222287893295288
1600110637.346385,120,2.1905078887939453
1600113238.5613706,121,2.176713705062866
1600115822.349137,122,2.175302505493164
1600118392.762864,123,2.2019901275634766
1600120965.1113446,124,2.189016342163086
1600123534.6145525,125,2.1766891479492188
1600126103.432027,126,2.2065787315368652
1600128671.4770796,127,2.1657779216766357
1600131252.894448,128,2.1896157264709473
1600133825.9857042,129,2.219916343688965
1600136400.376807,130,2.205425262451172
1600138970.993833,131,2.2260050773620605
1600141535.7240548,132,2.203366279602051
1600144107.7299438,133,2.143188238143921
1600146682.9493346,134,2.1866679191589355
1600149257.7975922,135,2.1992931365966797
1600151843.5564241,136,2.1972496509552
1600154419.9408984,137,2.202847480773926
1600156989.847453,138,2.20819354057312
1600159559.7282135,139,2.181607961654663
1600162142.4351165,140,2.1703052520751953
1600164724.0972695,141,2.1720223426818848
1600167312.9116478,142,2.180591106414795
1600169880.271822,143,2.1643598079681396
1600172449.3639653,144,2.2039060592651367
1600175023.5722425,145,2.1691641807556152
1600177603.4783034,146,2.1771790981292725
1600180176.0690503,147,2.191462755203247
1600182749.8633473,148,2.1663763523101807
1600185330.930356,149,2.179784059524536
