Wall time,Step,Value
1599999855.6718383,77,4.198545932769775
1600002419.9508743,78,4.126443862915039
1600004974.7607682,79,4.147355556488037
1600007529.4494631,80,4.192004680633545
1600010079.5182798,81,4.1767377853393555
1600012645.8908052,82,4.214323997497559
1600015205.4912832,83,4.186373710632324
1600017804.756546,84,4.208348751068115
1600020432.320915,85,4.11881685256958
1600023047.608565,86,4.207559108734131
1600025633.1960578,87,4.138819694519043
1600028197.1216722,88,4.205430507659912
1600030752.3574233,89,4.154845237731934
1600033324.351402,90,4.18594217300415
1600035874.6400158,91,4.134956359863281
1600038439.8889337,92,4.185672283172607
1600040996.0704193,93,4.12177848815918
1600043559.7047791,94,4.154880046844482
1600046118.7396917,95,4.132543563842773
1600048668.5448978,96,4.132092475891113
1600051239.7702553,97,4.219040870666504
1600053806.0986254,98,4.112013339996338
1600056365.2157824,99,4.233553886413574
1600058929.272715,100,4.13109827041626
1600061482.8745039,101,4.194125175476074
1600064059.6550093,102,4.13745641708374
1600066629.3183846,103,4.13932466506958
1600069190.1204436,104,4.151660919189453
1600071756.4198062,105,4.160668849945068
1600074320.9245994,106,4.162787437438965
1600076890.1658766,107,4.1401472091674805
1600079458.9460423,108,4.136669635772705
1600082026.0792892,109,4.129669189453125
1600084600.6972601,110,4.112197399139404
1600087161.6042464,111,4.162485122680664
1600089733.6064606,112,4.127547740936279
1600092454.9909303,113,4.156732082366943
1600095034.8191283,114,4.092820167541504
1600097612.0915844,115,4.146945953369141
1600100187.748414,116,4.146374702453613
1600102753.723825,117,4.122333526611328
1600105374.888624,118,4.1562886238098145
1600108005.2202926,119,4.184191703796387
1600110637.3464324,120,4.126818656921387
1600113238.561441,121,4.0998077392578125
1600115822.3492014,122,4.0980730056762695
1600118392.762911,123,4.151930809020996
1600120965.1113734,124,4.127586841583252
1600123534.6146102,125,4.10302734375
1600126103.4320772,126,4.161788463592529
1600128671.4771085,127,4.079357624053955
1600131252.8944767,128,4.121372222900391
1600133825.9857595,129,4.186307907104492
1600136400.3768663,130,4.158921241760254
1600138970.9938622,131,4.200719833374023
1600141535.7241192,132,4.155945777893066
1600144107.729974,133,4.031169414520264
1600146682.9493687,134,4.123083591461182
1600149257.797636,135,4.146894931793213
1600151843.5564528,136,4.137913703918457
1600154419.940927,137,4.155520439147949
1600156989.847496,138,4.161837577819824
1600159559.7282424,139,4.110522747039795
1600162142.4351606,140,4.08610200881958
1600164724.0972993,141,4.095256328582764
1600167312.9116774,142,4.108028411865234
1600169880.2718716,143,4.0735015869140625
1600172449.3640294,144,4.157220840454102
1600175023.5722904,145,4.081463813781738
1600177603.4783359,146,4.098572731018066
1600180176.069095,147,4.133152961730957
1600182749.8634036,148,4.076817512512207
1600185330.9304006,149,4.105205059051514
